deal_id,crm_account_key,account_name,record_type,correction_reason,close_date,contract_start_date,industry,employee_band,region,plan,sales_rep,acquisition_channel,gross_contract_value_eur,contract_value_eur,discount_pct,closed_mrr_eur,sales_fit_score,beta_feature_promised,beta_feature_category
DEAL-000403-00, ACC-000403 ,PossiblePage Account 0403,Original,,2025-05-22,2025-05-24,Manufacturing,201-1000,France,Growth,Riccardo Leone,Outbound,13813.94,12416.99,0.1011,1034.75,78.6,FALSE,
DEAL-000403-01,ACC 000403,PossiblePage Account 0403,Correction,SalesOps value correction,2025-05-28,2025-05-24,Manufacturing,201-1000,France,Growth,Riccardo Leone,Outbound,14066.79,12432.92,0.1162,1036.08,78.6,FALSE,
DEAL-000404-00, ACC-000404 ,PossiblePage Account 0404,Original,,2025-09-17,2025-10-01,Manufacturing,11-50,Italy,Growth,Luca Serra,Paid Search,23938.04,22063.95,0.0783,1838.66,77.2,TRUE,Advanced integrations
DEAL-000405-00, ACC-000405 ,PossiblePage Account 0405,Original,,2025-11-16,2025-12-06,Software,11-50,Spain,Growth,Pietro Mancini,Inbound Demo,21001.9,18986.7,0.096,1582.23,91.0,FALSE,
DEAL-000406-00,ACC-000406,PossiblePage Account 0406,Original,,2025-05-01,2025-05-08,Professional Services,1000+,Italy,Scale,Pietro Mancini,Outbound,63005.22,57271.96,0.091,4772.66,65.4,FALSE,
DEAL-000407-00, ACC-000407 ,PossiblePage Account 0407,Original,,2025-12-17,2025-12-27,Real Estate,201-1000,Italy,Growth,Sara Villa,Inbound Demo,18910.14,16586.41,0.1229,1382.2,83.0,FALSE,
DEAL-000408-00,ACC-000408,PossiblePage Account 0408,Original,,2025-01-23,2025-01-30,Hospitality,11-50,Italy,Enterprise,Marta Fabbri,Inbound Demo,126351.18,119322.56,0.0556,9943.55,72.2,FALSE,
DEAL-000409-00,ACC 000409,PossiblePage Account 0409,Original,,2025-06-20,2025-06-28,Software,1-10,Italy,Growth,Riccardo Leone,Outbound,14788.81,12789.14,0.1352,1065.76,68.3,FALSE,
DEAL-000410-00,ACC-000410,PossiblePage Account 0410,Original,,2025-02-20,2025-03-02,Financial Services,1-10,Italy,Scale,Arianna Galli,Outbound,68132.22,67069.71,0.0156,5589.14,61.0,FALSE,
DEAL-000411-00,ACC-000411,PossiblePage Account 0411,Original,,2025-06-29,2025-07-23,Retail,51-200,France,Growth,Marta Fabbri,Outbound,21736.74,17040.82,0.216,1420.07,71.0,TRUE,Beta checkout
DEAL-000412-00,acc-000412,PossiblePage Account 0412,Original,,2025-10-02,2025-10-06,Nonprofit,51-200,Italy,Starter,Riccardo Leone,Referral,8362.69,7493.63,0.1039,624.47,73.1,TRUE,Dynamic forms
DEAL-000413-00,acc-000413,PossiblePage Account 0413,Original,,2025-06-28,2025-06-30,Software,1-10,Italy,Growth,Marta Fabbri,Paid Search,25101.68,23836.05,0.0504,1986.34,61.4,FALSE,
DEAL-000414-00,ACC-000414,PossiblePage Account 0414,Original,,2025-08-19,2025-09-09,Education,11-50,Italy,Starter,Giulia Neri,Inbound Demo,4071.75,3907.69,0.0403,325.64,94.6,FALSE,
DEAL-000415-00, ACC-000415 ,PossiblePage Account 0415,Original,,2025-01-17,2025-02-06,Nonprofit,11-50,Spain,Starter,Elena Costa,Inbound Demo,5397.01,4613.78,0.1451,384.48,50.0,TRUE,AI page builder
DEAL-000416-00,ACC-000416,PossiblePage Account 0416,Original,,2025-12-21,2025-12-25,Software,11-50,Italy,Starter,Nina Poli,Paid Search,5155.96,4368.62,0.1527,364.05,29.5,FALSE,
DEAL-000416-01,ACC-000416,PossiblePage Account 0416,Correction,SalesOps value correction,2025-12-25,2025-12-25,Software,11-50,Italy,Starter,Nina Poli,Paid Search,5072.23,4352.73,0.1419,362.73,29.5,FALSE,
DEAL-000417-00,ACC 000417,PossiblePage Account 0417,Original,,2025-04-30,2025-05-12,Professional Services,11-50,Italy,Scale,Elena Costa,Outbound,65612.95,56691.87,0.136,4724.32,71.4,FALSE,
DEAL-000418-00, ACC-000418 ,PossiblePage Account 0418,Original,,2025-05-22,2025-06-06,Real Estate,51-200,Italy,Growth,Giulia Neri,Inbound Demo,9260.58,8836.26,0.0458,736.36,60.4,FALSE,
DEAL-000419-00, ACC-000419 ,PossiblePage Account 0419,Original,,2025-01-29,2025-02-16,Education,51-200,United Kingdom,Starter,Sara Villa,Paid Search,4210.28,3699.65,0.1213,308.3,66.3,TRUE,Beta checkout
DEAL-000420-00,ACC-000420,PossiblePage Account 0420,Original,,2025-11-10,2025-11-20,Professional Services,1-10,United Kingdom,Starter,Pietro Mancini,Inbound Demo,6182.47,5926.05,0.0415,493.84,70.9,FALSE,
DEAL-000421-00,ACC-000421,PossiblePage Account 0421,Original,,2025-07-17,2025-08-02,Financial Services,51-200,France,Starter,Elena Costa,Outbound,5640.87,4723.36,0.1627,393.61,36.7,FALSE,
DEAL-000422-00,ACC-000422,PossiblePage Account 0422,Original,,2025-11-25,2025-11-26,Professional Services,201-1000,Italy,Scale,Giulia Neri,Outbound,38699.96,33977.99,0.122,2831.5,56.3,FALSE,
DEAL-000423-00,ACC-000423,PossiblePage Account 0423,Original,,2025-06-17,2025-06-17,Healthcare,51-200,Spain,Starter,Pietro Mancini,Paid Search,5742.29,5013.34,0.1269,417.78,35.6,TRUE,CRM sync
DEAL-000424-00, ACC-000424 ,PossiblePage Account 0424,Original,,2025-01-14,2025-01-28,Nonprofit,51-200,United Kingdom,Starter,Marco Riva,Paid Search,8736.24,7421.21,0.1505,618.43,45.6,FALSE,
DEAL-000425-00,ACC 000425,PossiblePage Account 0425,Original,,2025-12-30,2026-01-21,Software,51-200,Italy,Growth,Luca Serra,Inbound Demo,9550.9,9307.33,0.0255,775.61,72.9,FALSE,
DEAL-000426-00, ACC-000426 ,PossiblePage Account 0426,Original,,2025-04-05,2025-05-03,Real Estate,11-50,Italy,Growth,Marco Riva,Outbound,17827.48,14054.36,0.2116,1171.2,49.5,TRUE,Dynamic forms
DEAL-000427-00,ACC-000427,PossiblePage Account 0427,Original,,2025-04-24,2025-05-08,Real Estate,201-1000,Spain,Scale,Arianna Galli,Outbound,54635.51,50917.34,0.0681,4243.11,79.9,FALSE,
DEAL-000428-00,ACC 000428,PossiblePage Account 0428,Original,,2025-10-30,2025-11-06,Real Estate,11-50,Italy,Starter,Giulia Neri,Inbound Demo,8087.61,6908.78,0.1458,575.73,66.4,FALSE,
DEAL-000429-00,ACC 000429,PossiblePage Account 0429,Original,,2025-05-28,2025-06-18,Healthcare,1000+,United Kingdom,Growth,Elena Costa,Paid Search,23946.75,20882.93,0.1279,1740.24,36.2,FALSE,
DEAL-000430-00, ACC-000430 ,PossiblePage Account 0430,Original,,2025-09-02,2025-09-27,Hospitality,11-50,Italy,Scale,Giulia Neri,Outbound,47468.87,42097.93,0.1131,3508.16,69.5,FALSE,
DEAL-000431-00,ACC 000431,PossiblePage Account 0431,Original,,2025-04-20,2025-05-07,Financial Services,51-200,France,Scale,Luca Serra,Paid Search,42074.48,41061.41,0.0241,3421.78,56.0,FALSE,
DEAL-000432-00,ACC-000432,PossiblePage Account 0432,Original,,2025-01-01,2025-01-04,Retail,11-50,United Kingdom,Growth,Luca Serra,Paid Search,13030.55,10342.04,0.2063,861.84,81.7,TRUE,Beta checkout
DEAL-000433-00,acc-000433,PossiblePage Account 0433,Original,,2025-10-31,2025-11-29,Financial Services,51-200,Italy,Growth,Arianna Galli,Outbound,13860.96,12125.29,0.1252,1010.44,69.2,FALSE,
DEAL-000434-00,ACC-000434,PossiblePage Account 0434,Original,,2025-03-21,2025-04-16,Hospitality,11-50,Netherlands,Scale,Arianna Galli,Inbound Demo,60924.25,52011.46,0.1463,4334.29,50.8,FALSE,
DEAL-000435-00,ACC-000435,PossiblePage Account 0435,Original,,2025-08-05,2025-08-23,Hospitality,51-200,France,Growth,Elena Costa,Outbound,14222.01,12606.34,0.1136,1050.53,91.2,FALSE,
DEAL-000436-00,ACC-000436,PossiblePage Account 0436,Original,,2025-02-14,2025-03-05,Manufacturing,11-50,United Kingdom,Scale,Pietro Mancini,Partner,55590.32,51158.38,0.0797,4263.2,63.2,FALSE,
DEAL-000437-00,ACC-000437,PossiblePage Account 0437,Original,,2025-04-10,2025-05-06,Professional Services,11-50,France,Starter,Nina Poli,Partner,4885.69,4555.51,0.0676,379.63,78.9,FALSE,
DEAL-000438-00,ACC-000438,PossiblePage Account 0438,Original,,2025-07-15,2025-07-29,Software,51-200,Germany,Scale,Luca Serra,Partner,26739.58,24068.13,0.0999,2005.68,68.0,FALSE,
DEAL-000439-00,acc-000439,PossiblePage Account 0439,Original,,2025-07-25,2025-08-01,Software,1000+,Germany,Starter,Giulia Neri,Referral,2530.36,2400.1,0.0515,200.01,75.7,FALSE,
DEAL-000440-00,ACC 000440,PossiblePage Account 0440,Original,,2025-11-01,2025-11-15,Real Estate,11-50,France,Starter,Arianna Galli,Outbound,6526.23,5458.76,0.1636,454.9,72.9,FALSE,
DEAL-000441-00,acc-000441,PossiblePage Account 0441,Original,,2025-07-17,2025-08-10,Healthcare,51-200,Italy,Growth,Marta Fabbri,Referral,19698.0,15867.25,0.1945,1322.27,91.1,FALSE,
DEAL-000442-00,ACC-000442,PossiblePage Account 0442,Original,,2025-07-27,2025-08-19,Retail,51-200,Germany,Starter,Luca Serra,Referral,5166.31,4679.6,0.0942,389.97,82.8,FALSE,
DEAL-000443-00,ACC-000443,PossiblePage Account 0443,Original,,2025-06-19,2025-06-25,Software,51-200,Spain,Scale,Riccardo Leone,Inbound Demo,34891.0,32975.98,0.0549,2748.0,89.5,FALSE,
DEAL-000444-00,ACC-000444,PossiblePage Account 0444,Original,,2025-08-10,2025-08-25,Hospitality,51-200,Spain,Growth,Luca Serra,Referral,12103.64,11046.81,0.0873,920.57,62.4,FALSE,
DEAL-000445-00,ACC-000445,PossiblePage Account 0445,Original,,2025-11-26,2025-12-10,Manufacturing,51-200,United Kingdom,Starter,Giulia Neri,Outbound,3307.67,2734.06,0.1734,227.84,40.2,FALSE,
DEAL-000446-00, ACC-000446 ,PossiblePage Account 0446,Original,,2025-05-14,2025-05-31,Healthcare,1-10,Netherlands,Starter,Elena Costa,Referral,4197.74,3631.31,0.1349,302.61,38.4,FALSE,
DEAL-000447-00,ACC-000447,PossiblePage Account 0447,Original,,2025-06-20,2025-07-06,Retail,1-10,United Kingdom,Scale,Luca Serra,Webinar,43647.7,43073.47,0.0132,3589.46,52.5,FALSE,
DEAL-000448-00,acc-000448,PossiblePage Account 0448,Original,,2025-02-03,2025-02-15,Hospitality,11-50,Netherlands,Growth,Riccardo Leone,Inbound Demo,9245.23,8680.52,0.0611,723.38,57.7,FALSE,
DEAL-000449-00,acc-000449,PossiblePage Account 0449,Original,,2025-01-01,2025-01-28,Software,1-10,United Kingdom,Growth,Nina Poli,Referral,9243.24,8535.43,0.0766,711.29,76.9,FALSE,
DEAL-000450-00,ACC-000450,PossiblePage Account 0450,Original,,2025-02-17,2025-02-27,Healthcare,1-10,Italy,Growth,Arianna Galli,Outbound,25411.85,22255.97,0.1242,1854.66,88.0,FALSE,
DEAL-000451-00,acc-000451,PossiblePage Account 0451,Original,,2025-01-23,2025-02-01,Financial Services,11-50,Italy,Growth,Arianna Galli,Inbound Demo,12107.99,10429.25,0.1386,869.1,35.9,TRUE,Advanced integrations
DEAL-000452-00, ACC-000452 ,PossiblePage Account 0452,Original,,2025-08-14,2025-08-29,Manufacturing,11-50,France,Starter,Sara Villa,Outbound,2642.14,2237.26,0.1532,186.44,34.8,TRUE,CRM sync
DEAL-000453-00,acc-000453,PossiblePage Account 0453,Original,,2025-05-24,2025-06-21,Hospitality,51-200,Spain,Starter,Marco Riva,Inbound Demo,7142.78,6858.77,0.0398,571.56,82.5,FALSE,
DEAL-000454-00,acc-000454,PossiblePage Account 0454,Original,,2025-04-22,2025-05-20,Retail,11-50,Italy,Growth,Elena Costa,Partner,22897.51,21049.83,0.0807,1754.15,58.2,TRUE,Dynamic forms
DEAL-000455-00,ACC-000455,PossiblePage Account 0455,Original,,2025-04-01,2025-04-09,Financial Services,201-1000,Italy,Starter,Arianna Galli,Inbound Demo,8169.41,7469.19,0.0857,622.43,86.3,FALSE,
DEAL-000456-00,ACC-000456,PossiblePage Account 0456,Original,,2025-10-24,2025-11-08,Real Estate,1-10,France,Starter,Giulia Neri,Paid Search,5090.76,4495.27,0.117,374.61,93.8,FALSE,
DEAL-000457-00,ACC 000457,PossiblePage Account 0457,Original,,2025-09-26,2025-10-07,Software,11-50,Italy,Growth,Riccardo Leone,Inbound Demo,20823.91,18560.07,0.1087,1546.67,69.7,FALSE,
DEAL-000458-00,ACC-000458,PossiblePage Account 0458,Original,,2025-04-12,2025-04-23,Healthcare,11-50,Italy,Enterprise,Riccardo Leone,Outbound,94749.64,81087.31,0.1442,6757.28,65.7,FALSE,
DEAL-000459-00,ACC 000459,PossiblePage Account 0459,Original,,2025-03-20,2025-04-05,Nonprofit,51-200,Netherlands,Starter,Riccardo Leone,Paid Search,2744.32,2594.71,0.0545,216.23,55.8,FALSE,
DEAL-000460-00, ACC-000460 ,PossiblePage Account 0460,Original,,2025-11-26,2025-12-13,Manufacturing,11-50,Italy,Starter,Luca Serra,Webinar,7818.91,6871.98,0.1211,572.66,83.7,FALSE,
DEAL-000461-00,ACC-000461,PossiblePage Account 0461,Original,,2025-11-24,2025-12-19,Hospitality,51-200,Germany,Starter,Marco Riva,Webinar,8264.54,7603.26,0.08,633.61,75.8,FALSE,
DEAL-000462-00, ACC-000462 ,PossiblePage Account 0462,Original,,2025-02-07,2025-03-07,Manufacturing,11-50,Spain,Starter,Riccardo Leone,Webinar,6374.06,6126.96,0.0388,510.58,86.1,FALSE,
DEAL-000463-00,acc-000463,PossiblePage Account 0463,Original,,2025-03-31,2025-04-07,Software,11-50,France,Growth,Elena Costa,Outbound,13100.39,10806.34,0.1751,900.53,26.0,TRUE,Dynamic forms
DEAL-000464-00,acc-000464,PossiblePage Account 0464,Original,,2025-08-24,2025-09-06,Software,11-50,Italy,Growth,Elena Costa,Partner,19452.54,18458.46,0.0511,1538.2,70.5,FALSE,
DEAL-000465-00,ACC-000465,PossiblePage Account 0465,Original,,2025-08-18,2025-09-01,Education,11-50,Italy,Growth,Pietro Mancini,Outbound,20754.63,18677.4,0.1001,1556.45,83.0,FALSE,
DEAL-000466-00,ACC-000466,PossiblePage Account 0466,Original,,2025-05-15,2025-06-03,Financial Services,11-50,Netherlands,Starter,Giulia Neri,Partner,6042.48,5047.08,0.1647,420.59,44.0,TRUE,Beta checkout
DEAL-000467-00,ACC-000467,PossiblePage Account 0467,Original,,2025-10-02,2025-10-12,Retail,51-200,France,Scale,Sara Villa,Inbound Demo,31625.57,28706.29,0.0923,2392.19,61.3,FALSE,
DEAL-000468-00,ACC-000468,PossiblePage Account 0468,Original,,2025-03-22,2025-04-02,Financial Services,11-50,Italy,Scale,Pietro Mancini,Paid Search,44944.38,42669.98,0.0506,3555.83,68.9,FALSE,
DEAL-000469-00, ACC-000469 ,PossiblePage Account 0469,Original,,2025-11-02,2025-11-14,Software,201-1000,Netherlands,Starter,Marco Riva,Referral,8419.27,8328.8,0.0107,694.07,75.4,FALSE,
DEAL-000470-00,acc-000470,PossiblePage Account 0470,Original,,2025-09-17,2025-09-17,Real Estate,51-200,Italy,Starter,Elena Costa,Partner,8848.1,7576.38,0.1437,631.37,71.8,TRUE,Beta checkout
DEAL-000471-00,ACC 000471,PossiblePage Account 0471,Original,,2025-11-07,2025-11-20,Manufacturing,51-200,Italy,Starter,Giulia Neri,Referral,4859.72,4633.77,0.0465,386.15,83.8,FALSE,
DEAL-000472-00,ACC-000472,PossiblePage Account 0472,Original,,2025-12-14,2026-01-02,Nonprofit,51-200,France,Enterprise,Sara Villa,Webinar,94901.9,72868.68,0.2322,6072.39,54.8,TRUE,Dynamic forms
DEAL-000473-00,ACC-000473,PossiblePage Account 0473,Original,,2025-12-16,2026-01-07,Professional Services,201-1000,France,Growth,Nina Poli,Outbound,11234.97,10059.04,0.1047,838.25,75.3,FALSE,
DEAL-000474-00,ACC 000474,PossiblePage Account 0474,Original,,2025-12-11,2025-12-17,Retail,201-1000,Spain,Starter,Sara Villa,Inbound Demo,7041.03,5795.2,0.1769,482.93,30.7,TRUE,Dynamic forms
DEAL-000474-01, ACC-000474 ,PossiblePage Account 0474,Correction,SalesOps value correction,2025-12-13,2025-12-17,Retail,201-1000,Spain,Starter,Sara Villa,Inbound Demo,6905.72,6132.54,0.0287,511.04,30.7,TRUE,Dynamic forms
DEAL-000475-00,ACC 000475,PossiblePage Account 0475,Original,,2025-08-30,2025-09-22,Software,51-200,Italy,Growth,Sara Villa,Outbound,23456.92,21062.81,0.1021,1755.23,90.2,FALSE,
DEAL-000476-00, ACC-000476 ,PossiblePage Account 0476,Original,,2025-09-04,2025-09-08,Retail,11-50,Italy,Starter,Arianna Galli,Partner,7581.42,6745.34,0.1103,562.11,56.2,FALSE,
DEAL-000477-00,ACC 000477,PossiblePage Account 0477,Original,,2025-09-29,2025-10-28,Healthcare,1-10,Germany,Growth,Marta Fabbri,Webinar,9827.54,9577.83,0.0254,798.15,69.6,FALSE,
DEAL-000478-00, ACC-000478 ,PossiblePage Account 0478,Original,,2025-06-14,2025-06-18,Education,11-50,Germany,Scale,Arianna Galli,Partner,54205.56,45404.16,0.1624,3783.68,30.4,FALSE,
DEAL-000479-00,ACC-000479,PossiblePage Account 0479,Original,,2025-08-15,2025-08-22,Professional Services,1000+,Germany,Scale,Sara Villa,Partner,30860.53,25788.25,0.1644,2149.02,74.3,TRUE,CRM sync
DEAL-000480-00,acc-000480,PossiblePage Account 0480,Original,,2025-11-30,2025-12-10,Software,51-200,Netherlands,Starter,Nina Poli,Outbound,4997.18,4495.85,0.1003,374.65,82.7,FALSE,
DEAL-000481-00, ACC-000481 ,PossiblePage Account 0481,Original,,2025-10-17,2025-11-16,Education,1000+,Netherlands,Starter,Luca Serra,Inbound Demo,7866.39,7198.35,0.0849,599.86,80.9,FALSE,
DEAL-000482-00,ACC 000482,PossiblePage Account 0482,Original,,2025-03-15,2025-04-14,Financial Services,51-200,Italy,Starter,Luca Serra,Inbound Demo,2507.11,2178.7,0.131,181.56,62.0,TRUE,Advanced integrations
DEAL-000483-00,ACC 000483,PossiblePage Account 0483,Original,,2025-09-15,2025-09-21,Software,11-50,Nordics,Growth,Marta Fabbri,Webinar,19577.05,17658.33,0.098,1471.53,59.4,FALSE,
DEAL-000484-00,acc-000484,PossiblePage Account 0484,Original,,2025-05-22,2025-06-20,Software,1-10,Netherlands,Scale,Sara Villa,Outbound,28965.53,26498.12,0.0852,2208.18,88.4,FALSE,
DEAL-000485-00,ACC-000485,PossiblePage Account 0485,Original,,2025-12-10,2026-01-02,Software,51-200,Italy,Growth,Nina Poli,Partner,14820.07,12369.49,0.1654,1030.79,47.2,TRUE,AI page builder
DEAL-000486-00,ACC-000486,PossiblePage Account 0486,Original,,2025-06-13,2025-07-10,Healthcare,11-50,France,Growth,Giulia Neri,Outbound,15122.84,13713.15,0.0932,1142.76,80.0,FALSE,
DEAL-000487-00,ACC-000487,PossiblePage Account 0487,Original,,2025-03-09,2025-04-07,Professional Services,11-50,Nordics,Growth,Marco Riva,Referral,10663.39,9272.97,0.1304,772.75,65.4,FALSE,
DEAL-000488-00,acc-000488,PossiblePage Account 0488,Original,,2025-07-14,2025-08-09,Financial Services,201-1000,Italy,Starter,Sara Villa,Inbound Demo,7570.35,7119.88,0.0595,593.32,63.2,FALSE,
DEAL-000489-00,acc-000489,PossiblePage Account 0489,Original,,2025-06-19,2025-07-17,Retail,1-10,Italy,Starter,Arianna Galli,Referral,7065.15,6474.15,0.0837,539.51,59.5,FALSE,
DEAL-000490-00, ACC-000490 ,PossiblePage Account 0490,Original,,2025-09-13,2025-09-28,Nonprofit,1000+,Italy,Starter,Pietro Mancini,Partner,7821.96,6891.87,0.1189,574.32,96.3,FALSE,
DEAL-000491-00,ACC-000491,PossiblePage Account 0491,Original,,2025-12-15,2025-12-25,Financial Services,51-200,Spain,Scale,Giulia Neri,Paid Search,29774.71,26232.85,0.119,2186.07,25.4,FALSE,
DEAL-000492-00, ACC-000492 ,PossiblePage Account 0492,Original,,2025-05-08,2025-05-26,Software,51-200,France,Growth,Arianna Galli,Outbound,15700.11,13541.22,0.1375,1128.43,75.0,FALSE,
DEAL-000493-00,ACC 000493,PossiblePage Account 0493,Original,,2025-11-10,2025-11-26,Professional Services,1000+,Italy,Starter,Marco Riva,Paid Search,8088.18,7043.36,0.1292,586.95,91.9,TRUE,Advanced integrations
DEAL-000494-00,ACC 000494,PossiblePage Account 0494,Original,,2025-08-24,2025-08-27,Professional Services,201-1000,Italy,Scale,Giulia Neri,Inbound Demo,48515.25,42531.93,0.1233,3544.33,80.0,FALSE,
DEAL-000495-00,ACC 000495,PossiblePage Account 0495,Original,,2025-01-20,2025-02-08,Real Estate,1000+,United Kingdom,Growth,Riccardo Leone,Paid Search,18273.19,16202.53,0.1133,1350.21,33.4,FALSE,
DEAL-000496-00, ACC-000496 ,PossiblePage Account 0496,Original,,2025-05-31,2025-06-09,Professional Services,11-50,Italy,Starter,Marta Fabbri,Inbound Demo,7544.5,6791.38,0.0998,565.95,59.5,FALSE,
DEAL-000497-00, ACC-000497 ,PossiblePage Account 0497,Original,,2025-10-29,2025-11-16,Nonprofit,11-50,United Kingdom,Scale,Nina Poli,Referral,61165.24,51033.81,0.1656,4252.82,50.5,TRUE,AI page builder
DEAL-000498-00,ACC-000498,PossiblePage Account 0498,Original,,2025-12-06,2025-12-27,Hospitality,201-1000,France,Starter,Arianna Galli,Outbound,7987.3,7588.7,0.0499,632.39,79.9,FALSE,
DEAL-000499-00,ACC-000499,PossiblePage Account 0499,Original,,2025-03-27,2025-03-29,Real Estate,1-10,Nordics,Growth,Nina Poli,Paid Search,20923.02,16891.36,0.1927,1407.61,53.6,TRUE,Beta checkout
DEAL-000500-00,ACC 000500,PossiblePage Account 0500,Original,,2025-04-05,2025-04-13,Retail,51-200,United Kingdom,Growth,Nina Poli,Referral,9511.31,8137.57,0.1444,678.13,55.4,FALSE,
DEAL-000501-00,ACC-000501,PossiblePage Account 0501,Original,,2025-11-19,2025-11-29,Retail,11-50,Nordics,Growth,Pietro Mancini,Webinar,12175.61,11905.22,0.0222,992.1,57.8,FALSE,
DEAL-000502-00,ACC-000502,PossiblePage Account 0502,Original,,2025-03-31,2025-04-08,Professional Services,11-50,United Kingdom,Starter,Arianna Galli,Inbound Demo,6273.57,6041.33,0.037,503.44,70.4,FALSE,
DEAL-000503-00,ACC 000503,PossiblePage Account 0503,Original,,2025-07-21,2025-08-11,Retail,51-200,Germany,Growth,Nina Poli,Referral,9235.04,8421.67,0.0881,701.81,90.3,FALSE,
DEAL-000504-00,ACC-000504,PossiblePage Account 0504,Original,,2025-02-25,2025-03-04,Software,11-50,United Kingdom,Starter,Giulia Neri,Inbound Demo,7953.31,6998.53,0.12,583.21,77.6,TRUE,Dynamic forms
DEAL-000505-00,ACC-000505,PossiblePage Account 0505,Original,,2025-05-13,2025-05-30,Software,51-200,Italy,Starter,Arianna Galli,Partner,4816.18,4000.55,0.1694,333.38,50.9,FALSE,
DEAL-000506-00,acc-000506,PossiblePage Account 0506,Original,,2025-10-17,2025-11-11,Education,1-10,Spain,Starter,Sara Villa,Partner,7063.37,6394.24,0.0947,532.85,94.6,FALSE,
DEAL-000507-00, ACC-000507 ,PossiblePage Account 0507,Original,,2025-03-04,2025-03-15,Financial Services,11-50,France,Starter,Sara Villa,Paid Search,7486.71,6195.77,0.1724,516.31,69.7,TRUE,Beta checkout
DEAL-000508-00, ACC-000508 ,PossiblePage Account 0508,Original,,2025-03-21,2025-03-21,Financial Services,51-200,Netherlands,Starter,Elena Costa,Inbound Demo,5782.62,5782.62,0,481.88,69.9,FALSE,
DEAL-000509-00,acc-000509,PossiblePage Account 0509,Original,,2025-10-06,2025-10-06,Healthcare,51-200,Italy,Starter,Luca Serra,Paid Search,3030.19,2468.55,0.1853,205.71,32.3,FALSE,
DEAL-000510-00,ACC-000510,PossiblePage Account 0510,Original,,2025-11-06,2025-12-01,Software,1-10,Nordics,Starter,Sara Villa,Paid Search,4402.41,4046.95,0.0807,337.25,71.6,FALSE,
