health_account_key,month,nps,csat,health_score,churn_flag,churn_reason,customer_success_owner
ACC 000301,2025-05-01,35,4.0,72.4,FALSE,,Strategic CS
ACC-000301,2025-06-01,76,3.7,75.5,FALSE,,CS Team C
ACC-000301,2025-07-01,6,3.4,64.4,FALSE,,CS Team A
ACC-000301,2025-08-01,65,4.1,73.4,FALSE,,CS Team C
ACC-000301,2025-09-01,16,3.4,70.7,FALSE,,CS Team B
ACC-000301,2025-10-01,30,4.1,70.9,FALSE,,CS Team B
ACC-000301,2025-11-01,5,3.2,67.0,FALSE,,CS Team B
ACC-000301,2025-12-01,50,4.1,74.8,TRUE,Switched vendor,CS Team A
ACC 000302,2025-01-01,36,4.5,87.9,FALSE,,CS Team B
ACC-000302,2025-02-01,63,5,85.6,FALSE,,CS Team A
ACC-000302,2025-03-01,63,4.0,80.2,FALSE,,CS Team A
ACC-000302,2025-04-01,69,4.1,93.1,FALSE,,CS Team B
ACC-000302,2025-05-01,76,4.3,93.4,FALSE,,CS Team B
ACC-000302,2025-06-01,52,4.3,83.3,FALSE,,CS Team B
ACC-000302,2025-07-01,78,4.5,84.0,FALSE,,CS Team A
ACC-000302,2025-08-01,89,4.0,90.6,FALSE,,CS Team C
ACC-000302,2025-09-01,60,4.6,88.8,FALSE,,CS Team A
ACC-000302,2025-10-01,33,4.6,86.1,FALSE,,CS Team B
ACC-000302,2025-11-01,68,4.5,92.2,FALSE,,CS Team A
ACC-000302,2025-12-01,79,4.8,94.8,FALSE,,Strategic CS
 ACC-000303 ,2025-01-01,21,3.3,69.6,FALSE,,Strategic CS
 ACC-000303 ,2025-02-01,12,4.1,58.9,FALSE,,CS Team B
ACC-000303,2025-03-01,32,4.1,64.2,FALSE,,CS Team B
acc-000303,2025-04-01,12,3.1,62.1,FALSE,,CS Team C
acc-000303,2025-05-01,34,3.0,59.6,FALSE,,CS Team A
ACC 000303,2025-06-01,42,4.2,73.6,FALSE,,CS Team B
ACC-000303,2025-07-01,-9,2.3,54.0,FALSE,,CS Team C
 ACC-000303 ,2025-08-01,22,3.0,59.4,FALSE,,CS Team A
ACC-000303,2025-09-01,12,2.3,53.9,FALSE,,CS Team C
 ACC-000303 ,2025-10-01,43,2.9,55.7,FALSE,,CS Team C
ACC 000303,2025-11-01,1,2.6,48.1,FALSE,,CS Team A
ACC-000303,2025-12-01,50,3.0,64.5,FALSE,,CS Team A
ACC-000304,2025-01-01,63,3.1,66.7,FALSE,,CS Team B
ACC-000304,2025-02-01,48,4.5,88.2,FALSE,,CS Team A
ACC-000304,2025-03-01,57,3.5,80.2,FALSE,,CS Team A
ACC 000304,2025-04-01,15,3.7,62.1,FALSE,,CS Team A
ACC-000304,2025-05-01,27,4.4,71.3,FALSE,,CS Team A
 ACC-000304 ,2025-06-01,72,4.1,87.9,FALSE,,CS Team A
 ACC-000304 ,2025-07-01,40,3.5,77.7,FALSE,,CS Team B
acc-000304,2025-08-01,47,3.9,68.9,FALSE,,CS Team B
ACC-000304,2025-09-01,26,4.3,70.8,FALSE,,CS Team C
ACC-000304,2025-10-01,46,3.9,71.3,FALSE,,CS Team A
ACC 000304,2025-11-01,60,3.7,78.0,FALSE,,CS Team A
ACC-000304,2025-12-01,50,4.2,75.5,FALSE,,CS Team A
ACC-000305,2025-01-01,11,3.0,42.7,FALSE,,CS Team A
ACC-000305,2025-02-01,2,2.6,43.4,FALSE,,CS Team C
ACC-000305,2025-03-01,-17,2.6,44.8,FALSE,,CS Team A
ACC-000305,2025-04-01,-36,2.0,32.6,FALSE,,CS Team C
ACC-000305,2025-05-01,-38,2.4,42.4,FALSE,,CS Team C
ACC-000305,2025-06-01,-25,2.2,31.3,FALSE,,CS Team A
acc-000305,2025-07-01,-39,2.2,33.1,FALSE,,CS Team A
ACC 000305,2025-08-01,-25,2.5,47.5,FALSE,,CS Team A
ACC-000305,2025-09-01,-9,2.6,40.1,FALSE,,CS Team C
ACC-000305,2025-10-01,-25,2.3,31.8,FALSE,,Strategic CS
ACC-000305,2025-11-01,-40,2.7,36.2,FALSE,,CS Team A
ACC 000305,2025-12-01,-19,2.3,36.5,FALSE,,CS Team B
ACC-000306,2025-01-01,29,2.7,59.1,FALSE,,CS Team B
ACC 000306,2025-02-01,-46,2.3,43.3,FALSE,,CS Team A
acc-000306,2025-03-01,-15,3.1,47.3,TRUE,Low product fit,CS Team B
 ACC-000306 ,2025-04-01,-45,1.7,13.4,FALSE,,CS Team A
 ACC-000306 ,2025-05-01,-68,1.4,0.8,FALSE,,CS Team B
acc-000306,2025-06-01,-28,1,6.3,FALSE,,CS Team A
acc-000306,2025-07-01,-34,1,9.9,FALSE,,CS Team B
ACC-000306,2025-08-01,-47,2.1,13.3,FALSE,,CS Team C
ACC 000306,2025-09-01,-28,1.5,10.0,FALSE,,CS Team A
ACC 000306,2025-10-01,-86,2.0,0.6,FALSE,,CS Team B
ACC-000306,2025-11-01,-72,1.8,10.5,FALSE,,Strategic CS
ACC 000306,2025-12-01,-51,1.7,9.1,FALSE,,CS Team B
ACC-000307,2025-01-01,-23,2.4,39.8,FALSE,,CS Team C
ACC-000307,2025-02-01,-12,2.2,43.1,FALSE,,CS Team A
ACC 000307,2025-03-01,-53,2.8,29.7,FALSE,,CS Team C
ACC 000307,2025-04-01,-44,2.1,33.6,FALSE,,CS Team A
 ACC-000307 ,2025-05-01,-53,1.6,22.7,FALSE,,CS Team A
ACC-000307,2025-06-01,-49,1.8,27.3,FALSE,,CS Team A
ACC 000307,2025-07-01,-59,1.9,25.0,FALSE,,CS Team A
ACC 000307,2025-08-01,-94,1.2,20.7,FALSE,,CS Team C
 ACC-000307 ,2025-09-01,-53,2.2,25.9,FALSE,,CS Team C
ACC-000307,2025-10-01,-44,2.6,26.2,FALSE,,CS Team B
ACC-000307,2025-11-01,-72,2.2,22.1,FALSE,,CS Team C
acc-000307,2025-12-01,-39,2.1,17.0,FALSE,,Strategic CS
ACC 000308,2025-01-01,12,3.5,64.6,FALSE,,CS Team A
ACC-000308,2025-02-01,11,3.2,60.2,FALSE,,CS Team C
ACC-000308,2025-03-01,60,3.8,58.9,FALSE,,CS Team C
ACC-000308,2025-04-01,41,3.8,58.6,FALSE,,CS Team C
ACC 000308,2025-05-01,3,3.5,60.0,FALSE,,CS Team A
 ACC-000308 ,2025-06-01,15,4.5,57.9,FALSE,,Strategic CS
acc-000308,2025-07-01,28,2.7,53.8,FALSE,,CS Team B
ACC-000308,2025-08-01,-20,2.6,50.4,FALSE,,CS Team A
ACC-000308,2025-09-01,24,3.2,54.4,FALSE,,CS Team C
 ACC-000308 ,2025-10-01,-22,3.2,48.7,FALSE,,CS Team A
ACC-000308,2025-11-01,-30,2.9,60.3,FALSE,,CS Team B
 ACC-000308 ,2025-12-01,2,2.2,45.4,FALSE,,CS Team B
ACC-000309,2025-01-01,27,3.5,64.7,FALSE,,CS Team C
 ACC-000309 ,2025-02-01,36,3.2,67.5,FALSE,,CS Team B
ACC-000309,2025-03-01,19,3.6,66.9,FALSE,,CS Team B
ACC-000309,2025-04-01,63,3.5,73.0,FALSE,,CS Team B
acc-000309,2025-05-01,21,3.6,65.9,FALSE,,Strategic CS
ACC-000309,2025-06-01,60,3.0,70.2,FALSE,,CS Team B
ACC 000309,2025-07-01,42,3.2,64.0,FALSE,,CS Team C
ACC-000309,2025-08-01,29,3.5,73.6,TRUE,Switched vendor,Strategic CS
ACC 000309,2025-09-01,-58,1.3,12.0,FALSE,,CS Team B
ACC-000309,2025-10-01,-47,1,2.6,FALSE,,CS Team A
ACC-000309,2025-11-01,-82,1.2,3.7,FALSE,,CS Team C
ACC-000309,2025-12-01,-60,1.4,8.0,FALSE,,Strategic CS
 ACC-000310 ,2025-01-01,59,4.6,85.6,FALSE,,CS Team B
ACC-000310,2025-02-01,56,4.5,88.1,FALSE,,CS Team C
 ACC-000310 ,2025-03-01,85,4.6,93.5,FALSE,,CS Team A
acc-000310,2025-04-01,47,4.0,85.5,FALSE,,CS Team C
ACC-000310,2025-05-01,46,4.6,91.6,FALSE,,CS Team A
acc-000310,2025-06-01,35,4.3,87.6,FALSE,,Strategic CS
ACC 000310,2025-07-01,100,4.9,94.1,FALSE,,CS Team A
ACC-000310,2025-08-01,77,5,94.6,FALSE,,CS Team B
ACC-000310,2025-09-01,95,5,100,FALSE,,CS Team B
ACC-000310,2025-10-01,43,4.6,96.5,FALSE,,CS Team A
ACC-000310,2025-11-01,18,4.3,92.5,FALSE,,CS Team C
acc-000310,2025-12-01,67,3.6,88.0,FALSE,,CS Team B
ACC-000311,2025-01-01,15,3.1,61.6,FALSE,,CS Team C
 ACC-000311 ,2025-02-01,13,3.8,55.9,FALSE,,CS Team B
acc-000311,2025-03-01,5,3.4,62.4,FALSE,,CS Team A
acc-000311,2025-04-01,-4,2.5,56.7,FALSE,,CS Team C
ACC-000311,2025-05-01,25,3.5,64.7,FALSE,,CS Team A
 ACC-000311 ,2025-06-01,28,3.4,66.4,FALSE,,Strategic CS
 ACC-000311 ,2025-07-01,36,3.3,68.1,FALSE,,CS Team B
ACC 000311,2025-08-01,47,3.3,71.3,FALSE,,CS Team A
ACC-000311,2025-09-01,9,3.1,60.8,FALSE,,CS Team C
acc-000311,2025-10-01,17,3.3,69.5,FALSE,,Strategic CS
 ACC-000311 ,2025-11-01,20,4.0,69.6,FALSE,,CS Team C
acc-000311,2025-12-01,43,3.4,69.6,FALSE,,CS Team B
 ACC-000312 ,2025-01-01,-19,2.9,58.9,FALSE,,CS Team B
ACC 000312,2025-02-01,66,3.4,60.3,FALSE,,CS Team B
 ACC-000312 ,2025-03-01,20,3.8,68.1,FALSE,,CS Team B
 ACC-000312 ,2025-04-01,21,4.5,68.3,FALSE,,CS Team A
ACC-000312,2025-05-01,12,3.3,60.7,FALSE,,CS Team C
ACC-000312,2025-06-01,-5,3.2,56.5,FALSE,,CS Team A
acc-000312,2025-07-01,7,3.2,56.7,FALSE,,CS Team A
ACC-000312,2025-08-01,13,3.5,54.3,FALSE,,CS Team C
 ACC-000312 ,2025-09-01,25,3.6,56.0,FALSE,,CS Team C
 ACC-000312 ,2025-10-01,6,3.5,52.3,FALSE,,CS Team A
ACC-000312,2025-11-01,-7,2.2,51.1,FALSE,,CS Team C
ACC-000312,2025-12-01,-28,2.8,45.5,FALSE,,CS Team C
acc-000313,2025-01-01,34,3.6,70.1,FALSE,,CS Team A
ACC 000313,2025-02-01,26,3.6,75.3,FALSE,,CS Team B
 ACC-000313 ,2025-03-01,39,3.8,77.2,FALSE,,CS Team B
ACC-000313,2025-04-01,56,4.8,80.5,FALSE,,CS Team B
acc-000313,2025-05-01,14,3.2,73.9,FALSE,,CS Team B
 ACC-000313 ,2025-06-01,67,4.0,83.7,FALSE,,CS Team A
ACC-000313,2025-07-01,42,4.2,78.7,FALSE,,CS Team A
ACC-000313,2025-08-01,30,4.1,73.5,FALSE,,CS Team B
acc-000313,2025-09-01,67,3.8,79.7,FALSE,,CS Team C
ACC-000313,2025-10-01,52,4.4,75.5,FALSE,,CS Team B
ACC-000313,2025-11-01,100,3.8,77.8,FALSE,,CS Team C
ACC 000313,2025-12-01,55,4.3,80.1,FALSE,,CS Team A
ACC-000314,2025-01-01,-12,3.3,55.9,FALSE,,Strategic CS
 ACC-000314 ,2025-02-01,22,3.6,67.8,FALSE,,CS Team B
 ACC-000314 ,2025-03-01,15,2.9,57.2,FALSE,,CS Team C
ACC-000314,2025-04-01,39,3.1,67.9,FALSE,,CS Team A
acc-000314,2025-05-01,5,4.3,66.1,FALSE,,CS Team C
ACC 000314,2025-06-01,42,2.7,69.6,FALSE,,CS Team B
ACC 000314,2025-07-01,20,5,66.9,FALSE,,CS Team B
ACC-000314,2025-08-01,31,3.9,71.6,FALSE,,CS Team C
ACC-000314,2025-09-01,11,3.7,66.0,FALSE,,CS Team A
ACC-000314,2025-10-01,32,3.6,69.5,FALSE,,Strategic CS
ACC 000314,2025-11-01,30,3.7,73.1,FALSE,,CS Team C
ACC 000314,2025-12-01,52,4.2,79.4,FALSE,,CS Team A
ACC-000315,2025-01-01,96,5,94.5,FALSE,,CS Team A
ACC 000315,2025-02-01,41,5,83.3,FALSE,,CS Team A
ACC-000315,2025-03-01,25,4.5,83.1,FALSE,,CS Team A
acc-000315,2025-04-01,77,4.8,88.0,FALSE,,Strategic CS
 ACC-000315 ,2025-05-01,30,4.4,88.8,FALSE,,CS Team A
ACC 000315,2025-06-01,35,4.1,84.3,FALSE,,CS Team C
acc-000315,2025-07-01,28,4.6,86.1,FALSE,,CS Team A
ACC-000315,2025-08-01,44,4.2,86.0,FALSE,,CS Team B
ACC 000315,2025-09-01,42,5,87.2,FALSE,,CS Team C
 ACC-000315 ,2025-10-01,55,4.6,79.0,FALSE,,CS Team B
 ACC-000315 ,2025-11-01,63,3.6,80.4,FALSE,,CS Team C
ACC-000315,2025-12-01,81,4.5,92.2,FALSE,,CS Team B
 ACC-000316 ,2025-01-01,-23,3.2,44.1,FALSE,,CS Team C
ACC-000316,2025-02-01,24,3.2,47.6,FALSE,,CS Team A
 ACC-000316 ,2025-03-01,-28,2.3,42.2,TRUE,Low product fit,Strategic CS
 ACC-000316 ,2025-04-01,-57,1.5,15.0,FALSE,,CS Team B
ACC 000316,2025-05-01,-88,1.4,0.6,FALSE,,CS Team A
ACC-000316,2025-06-01,-63,1.3,6.0,FALSE,,CS Team A
acc-000316,2025-07-01,-68,1.2,11.1,FALSE,,CS Team B
ACC-000316,2025-08-01,-55,1,0.0,FALSE,,CS Team A
ACC-000316,2025-09-01,-77,2.0,12.9,FALSE,,CS Team B
ACC-000316,2025-10-01,-89,1.3,3.3,FALSE,,CS Team B
ACC-000316,2025-11-01,-79,2.0,3.1,FALSE,,CS Team B
 ACC-000316 ,2025-12-01,-43,1.2,14.6,FALSE,,Strategic CS
ACC-000317,2025-01-01,61,4.5,77.9,FALSE,,CS Team B
ACC-000317,2025-02-01,60,3.4,71.7,FALSE,,CS Team A
acc-000317,2025-03-01,42,4.2,79.9,FALSE,,CS Team C
acc-000317,2025-04-01,24,3.5,77.2,FALSE,,CS Team C
acc-000317,2025-05-01,84,4.8,85.3,FALSE,,CS Team A
ACC-000317,2025-06-01,69,3.9,83.6,FALSE,,Strategic CS
 ACC-000317 ,2025-07-01,30,4.0,77.8,FALSE,,CS Team C
ACC-000317,2025-08-01,47,5,76.6,FALSE,,CS Team C
ACC-000317,2025-09-01,50,4.3,83.1,FALSE,,CS Team B
ACC-000317,2025-10-01,87,4.5,94.6,FALSE,,CS Team C
 ACC-000317 ,2025-11-01,58,4.0,77.3,FALSE,,CS Team A
acc-000317,2025-12-01,78,3.9,84.9,FALSE,,CS Team B
ACC-000318,2025-01-01,19,2.7,59.3,FALSE,,CS Team C
ACC-000318,2025-02-01,15,3.9,68.1,FALSE,,CS Team A
ACC-000318,2025-03-01,25,2.9,55.5,FALSE,,CS Team B
ACC-000318,2025-04-01,14,3.7,48.7,FALSE,,CS Team B
 ACC-000318 ,2025-05-01,33,3.1,58.1,FALSE,,CS Team C
ACC-000318,2025-06-01,33,3.3,52.9,FALSE,,CS Team C
ACC 000318,2025-07-01,21,3.4,60.0,FALSE,,CS Team B
 ACC-000318 ,2025-08-01,2,2.4,51.7,FALSE,,CS Team A
ACC-000318,2025-09-01,9,2.7,59.0,FALSE,,CS Team A
ACC-000318,2025-10-01,11,2.9,39.6,FALSE,,CS Team B
 ACC-000318 ,2025-11-01,-27,2.8,43.9,FALSE,,CS Team B
ACC-000318,2025-12-01,21,3.3,54.4,FALSE,,CS Team B
ACC-000319,2025-01-01,45,4.0,74.2,FALSE,,CS Team B
ACC 000319,2025-02-01,70,4.5,78.2,FALSE,,CS Team A
ACC-000319,2025-03-01,42,3.0,74.1,FALSE,,CS Team C
acc-000319,2025-04-01,21,2.7,67.7,FALSE,,Strategic CS
ACC-000319,2025-05-01,23,4.4,74.4,FALSE,,CS Team B
ACC-000319,2025-06-01,49,4.5,81.7,FALSE,,CS Team C
ACC 000319,2025-07-01,45,3.7,67.2,FALSE,,CS Team C
acc-000319,2025-08-01,10,3.0,63.5,FALSE,,CS Team B
acc-000319,2025-09-01,50,3.6,72.6,FALSE,,CS Team B
ACC 000319,2025-10-01,7,3.7,67.2,FALSE,,CS Team A
ACC-000319,2025-11-01,14,3.5,73.9,FALSE,,CS Team B
ACC-000319,2025-12-01,50,3.2,69.5,FALSE,,CS Team C
ACC 000320,2025-01-01,42,3.9,80.9,FALSE,,CS Team B
ACC 000320,2025-02-01,66,4.9,87.0,FALSE,,CS Team A
ACC-000320,2025-03-01,67,5,93.3,FALSE,,CS Team B
ACC-000320,2025-04-01,68,3.9,76.5,FALSE,,Strategic CS
ACC-000320,2025-05-01,44,5,92.7,FALSE,,CS Team A
acc-000320,2025-06-01,70,5,90.1,FALSE,,CS Team C
acc-000320,2025-07-01,76,4.8,90.8,FALSE,,Strategic CS
ACC-000320,2025-08-01,51,4.0,85.1,FALSE,,CS Team B
 ACC-000320 ,2025-09-01,82,4.4,95.5,FALSE,,CS Team B
ACC-000320,2025-10-01,80,3.9,87.4,FALSE,,CS Team B
ACC-000320,2025-11-01,54,4.3,85.6,FALSE,,CS Team B
ACC-000320,2025-12-01,64,3.6,89.6,FALSE,,CS Team B
acc-000321,2025-01-01,54,5,90.7,FALSE,,CS Team A
ACC-000321,2025-02-01,80,5,100,FALSE,,CS Team B
 ACC-000321 ,2025-03-01,89,4.9,96.8,FALSE,,CS Team B
ACC-000321,2025-04-01,72,5,98.9,FALSE,,CS Team A
 ACC-000321 ,2025-05-01,96,4.5,95.5,FALSE,,CS Team A
ACC-000321,2025-06-01,100,5.0,92.7,FALSE,,CS Team C
ACC-000321,2025-07-01,58,4.3,91.4,FALSE,,CS Team A
ACC 000321,2025-08-01,78,4.3,91.6,FALSE,,CS Team C
 ACC-000321 ,2025-09-01,100,5,100,FALSE,,CS Team B
ACC-000321,2025-10-01,85,4.4,89.3,FALSE,,CS Team B
ACC-000321,2025-11-01,80,4.8,93.6,FALSE,,CS Team C
acc-000321,2025-12-01,42,4.4,92.7,FALSE,,CS Team C
ACC-000322,2025-01-01,29,5,88.8,FALSE,,CS Team C
ACC-000322,2025-02-01,70,4.2,94.8,FALSE,,CS Team B
ACC-000322,2025-03-01,100,4.4,88.7,FALSE,,CS Team C
ACC 000322,2025-04-01,79,5,88.8,FALSE,,CS Team C
acc-000322,2025-05-01,92,4.5,97.1,FALSE,,CS Team A
 ACC-000322 ,2025-06-01,87,5.0,92.8,FALSE,,CS Team B
ACC-000322,2025-07-01,75,4.6,86.8,FALSE,,CS Team A
ACC-000322,2025-08-01,78,4.0,92.0,FALSE,,CS Team B
ACC-000322,2025-09-01,86,4.1,83.1,FALSE,,CS Team C
ACC-000322,2025-10-01,77,5,96.0,FALSE,,CS Team B
acc-000322,2025-11-01,79,4.8,87.4,FALSE,,CS Team A
acc-000322,2025-12-01,91,4.5,91.8,FALSE,,CS Team A
ACC-000323,2025-01-01,27,3.9,75.7,FALSE,,CS Team C
ACC 000323,2025-02-01,25,4.0,85.9,FALSE,,CS Team A
ACC-000323,2025-03-01,28,3.8,77.2,FALSE,,CS Team B
 ACC-000323 ,2025-04-01,46,3.7,80.9,FALSE,,CS Team C
 ACC-000323 ,2025-05-01,64,4.6,84.4,FALSE,,CS Team A
ACC 000323,2025-06-01,57,4.6,91.0,FALSE,,CS Team A
acc-000323,2025-07-01,81,4.6,96.0,FALSE,,CS Team B
ACC-000323,2025-08-01,56,4.6,90.8,FALSE,,Strategic CS
ACC 000323,2025-09-01,31,3.0,77.7,FALSE,,CS Team A
ACC-000323,2025-10-01,73,5,81.7,FALSE,,CS Team A
ACC 000323,2025-11-01,40,4.2,79.3,FALSE,,CS Team B
ACC-000323,2025-12-01,54,5.0,80.5,FALSE,,CS Team B
acc-000324,2025-01-01,-2,3.3,67.9,FALSE,,CS Team B
ACC-000324,2025-02-01,39,3.9,68.6,FALSE,,CS Team B
 ACC-000324 ,2025-03-01,23,3.8,77.5,FALSE,,CS Team A
ACC-000324,2025-04-01,26,4.1,69.1,FALSE,,CS Team A
ACC-000324,2025-05-01,51,4.4,74.0,FALSE,,CS Team A
acc-000324,2025-06-01,24,4.4,67.9,FALSE,,CS Team A
ACC 000324,2025-07-01,59,3.7,73.3,FALSE,,Strategic CS
ACC-000324,2025-08-01,38,3.6,71.5,FALSE,,CS Team A
ACC 000324,2025-09-01,49,4.2,78.3,FALSE,,CS Team A
ACC-000324,2025-10-01,7,3.8,74.3,FALSE,,CS Team A
acc-000324,2025-11-01,42,3.8,67.5,FALSE,,Strategic CS
ACC-000324,2025-12-01,28,4.6,79.2,FALSE,,CS Team A
ACC-000325,2025-01-01,-1,3.1,52.8,FALSE,,CS Team C
ACC 000325,2025-02-01,-9,3.6,52.9,FALSE,,Strategic CS
 ACC-000325 ,2025-03-01,25,4.0,58.2,FALSE,,CS Team B
ACC-000325,2025-04-01,15,3.1,60.6,FALSE,,CS Team A
ACC-000325,2025-05-01,2,3.2,50.7,FALSE,,CS Team A
acc-000325,2025-06-01,20,2.8,55.5,FALSE,,CS Team C
 ACC-000325 ,2025-07-01,3,3.2,44.1,FALSE,,CS Team B
ACC-000325,2025-08-01,11,3.0,52.8,FALSE,,CS Team C
 ACC-000325 ,2025-09-01,-40,2.2,43.5,FALSE,,CS Team C
ACC-000325,2025-10-01,18,2.9,43.3,FALSE,,CS Team B
ACC 000325,2025-11-01,-4,2.8,50.3,FALSE,,CS Team B
acc-000325,2025-12-01,20,3.0,53.7,FALSE,,CS Team A
 ACC-000326 ,2025-01-01,39,3.4,66.0,FALSE,,CS Team B
ACC-000326,2025-02-01,26,2.8,58.3,FALSE,,CS Team B
ACC-000326,2025-03-01,-14,2.7,55.3,FALSE,,Strategic CS
ACC-000326,2025-04-01,5,2.6,58.3,FALSE,,Strategic CS
acc-000326,2025-05-01,-44,2.9,47.1,FALSE,,CS Team C
ACC-000326,2025-06-01,13,2.8,53.6,FALSE,,CS Team B
ACC 000326,2025-07-01,19,3.1,57.5,FALSE,,CS Team C
ACC-000326,2025-08-01,16,3.5,55.2,FALSE,,CS Team C
acc-000326,2025-09-01,12,2.5,55.1,FALSE,,CS Team B
 ACC-000326 ,2025-10-01,-12,2.7,49.0,FALSE,,Strategic CS
 ACC-000326 ,2025-11-01,-12,3.7,47.7,FALSE,,CS Team B
ACC-000326,2025-12-01,-15,3.1,41.0,FALSE,,CS Team B
ACC-000327,2025-01-01,64,4.3,90.7,FALSE,,CS Team C
ACC-000327,2025-02-01,89,4.3,93.4,FALSE,,Strategic CS
ACC-000327,2025-03-01,70,5,100,FALSE,,CS Team A
acc-000327,2025-04-01,71,4.9,98.1,FALSE,,CS Team B
ACC-000327,2025-05-01,100,4.3,100,FALSE,,CS Team B
ACC-000327,2025-06-01,78,5,95.5,FALSE,,CS Team C
ACC-000327,2025-07-01,100,4.9,96.0,FALSE,,CS Team A
ACC-000327,2025-08-01,98,5,100,FALSE,,CS Team B
acc-000327,2025-09-01,61,4.5,100,FALSE,,CS Team B
ACC-000327,2025-10-01,59,5,100,FALSE,,CS Team B
ACC 000327,2025-11-01,49,4.5,87.7,FALSE,,CS Team B
ACC-000327,2025-12-01,94,5,100,FALSE,,CS Team C
ACC-000328,2025-01-01,44,4.0,76.4,FALSE,,CS Team B
ACC 000328,2025-02-01,42,3.6,74.3,FALSE,,CS Team A
 ACC-000328 ,2025-03-01,58,3.8,76.2,FALSE,,CS Team A
ACC-000328,2025-04-01,40,4.4,79.7,FALSE,,CS Team A
ACC-000328,2025-05-01,59,4.5,81.7,FALSE,,CS Team B
ACC 000328,2025-06-01,63,4.5,85.8,FALSE,,CS Team C
ACC 000328,2025-07-01,40,3.6,86.0,FALSE,,CS Team A
acc-000328,2025-08-01,24,3.5,72.3,FALSE,,CS Team A
ACC 000328,2025-09-01,41,4.0,73.0,FALSE,,CS Team C
acc-000328,2025-10-01,77,4.4,80.8,FALSE,,CS Team A
 ACC-000328 ,2025-11-01,62,3.8,85.2,FALSE,,CS Team C
 ACC-000328 ,2025-12-01,32,3.8,82.2,FALSE,,CS Team B
 ACC-000329 ,2025-01-01,10,3.7,65.4,FALSE,,CS Team A
ACC 000329,2025-02-01,32,4.2,72.7,FALSE,,CS Team A
acc-000329,2025-03-01,15,3.9,73.0,FALSE,,CS Team B
ACC-000329,2025-04-01,36,4.0,69.9,FALSE,,CS Team A
ACC 000329,2025-05-01,-10,3.2,64.0,FALSE,,CS Team B
acc-000329,2025-06-01,17,2.8,65.6,FALSE,,Strategic CS
ACC-000329,2025-07-01,6,3.0,61.6,FALSE,,CS Team A
ACC-000329,2025-08-01,14,4.1,69.8,FALSE,,CS Team B
acc-000329,2025-09-01,23,2.7,65.6,FALSE,,CS Team B
acc-000329,2025-10-01,35,4.0,66.3,FALSE,,CS Team C
ACC 000329,2025-11-01,21,3.8,70.9,FALSE,,CS Team A
acc-000329,2025-12-01,26,3.8,69.1,FALSE,,CS Team A
ACC-000330,2025-01-01,10,2.7,64.8,FALSE,,CS Team A
ACC-000330,2025-02-01,17,3.9,67.1,FALSE,,CS Team B
ACC-000330,2025-03-01,60,3.7,64.3,FALSE,,CS Team B
 ACC-000330 ,2025-04-01,28,3.2,70.4,FALSE,,CS Team C
 ACC-000330 ,2025-05-01,0,3.9,56.8,FALSE,,CS Team A
ACC 000330,2025-06-01,32,3.5,65.1,FALSE,,CS Team A
ACC-000330,2025-07-01,33,3.6,73.8,FALSE,,CS Team B
ACC 000330,2025-08-01,54,4.2,74.3,FALSE,,CS Team A
acc-000330,2025-09-01,7,3.6,70.2,FALSE,,CS Team C
ACC-000330,2025-10-01,22,3.4,62.2,FALSE,,CS Team C
ACC-000330,2025-11-01,28,4.2,66.0,FALSE,,CS Team B
ACC 000330,2025-12-01,34,3.2,67.2,FALSE,,CS Team A
ACC-000331,2025-01-01,47,4.1,73.3,FALSE,,CS Team C
ACC-000331,2025-02-01,59,3.4,77.2,FALSE,,CS Team C
ACC-000331,2025-03-01,63,3.3,86.0,FALSE,,CS Team B
ACC-000331,2025-04-01,66,4.4,88.9,FALSE,,CS Team A
ACC-000331,2025-05-01,20,4.6,79.1,FALSE,,CS Team B
ACC 000331,2025-06-01,35,4.5,81.9,FALSE,,CS Team B
ACC-000331,2025-07-01,66,4.2,87.7,FALSE,,CS Team A
ACC-000331,2025-08-01,18,3.7,83.5,FALSE,,CS Team C
ACC-000331,2025-09-01,38,4.8,77.5,FALSE,,CS Team B
ACC 000331,2025-10-01,89,4.1,87.9,FALSE,,CS Team A
 ACC-000331 ,2025-11-01,45,3.7,88.1,FALSE,,CS Team B
ACC-000331,2025-12-01,68,3.9,88.8,FALSE,,CS Team B
ACC-000332,2025-01-01,73,4.3,84.3,FALSE,,CS Team A
acc-000332,2025-02-01,73,4.6,87.3,FALSE,,CS Team A
acc-000332,2025-03-01,46,4.5,89.5,FALSE,,CS Team B
ACC-000332,2025-04-01,77,4.2,80.7,FALSE,,CS Team C
ACC-000332,2025-05-01,93,4.1,88.8,FALSE,,CS Team A
acc-000332,2025-06-01,41,4.4,85.9,FALSE,,Strategic CS
acc-000332,2025-07-01,75,4.4,90.2,FALSE,,CS Team B
ACC 000332,2025-08-01,82,4.0,91.2,FALSE,,CS Team B
ACC-000332,2025-09-01,62,3.7,87.1,FALSE,,CS Team B
acc-000332,2025-10-01,66,4.2,87.9,FALSE,,CS Team A
ACC-000332,2025-11-01,65,4.0,92.0,FALSE,,CS Team B
ACC-000332,2025-12-01,56,5,100,FALSE,,CS Team B
acc-000333,2025-01-01,45,3.5,74.8,FALSE,,CS Team B
ACC-000333,2025-02-01,57,2.8,67.8,FALSE,,CS Team A
ACC-000333,2025-03-01,1,3.9,61.3,FALSE,,CS Team B
