account_id,account_name,industry,employee_band,plan,sales_rep,acquisition_channel,close_date,contract_start_date,gross_contract_value_eur,contract_value_eur,discount_pct,discount_anomaly_flag,closed_mrr_eur,sales_fit_score,low_fit_flag,beta_feature_promised,beta_feature_category,product_record_present,onboarding_completed,activation_days,feature_adoption_rate,weekly_active_users,pages_published,ecommerce_enabled,support_ticket_count_90d,support_ticket_count_180d,avg_first_response_hours,avg_support_csat,latest_health_score,avg_nps_6m,avg_csat_6m,churned_90d,churned_180d,churned_12m,churn_reason,revenue_quality_risk_index,revenue_quality_segment
ACC-000447,PossiblePage Account 0447,Retail,1-10,Scale,Sales Rep #4,Webinar,2025-06-20,2025-07-06,43647.7,43073.47,0.0132,False,3589.46,52.5,True,False,,True,False,35.0,0.3738,21,9,True,0,0,12.38,3.33,59.1,17.3,3.9,False,False,False,,26.0,Healthy
ACC-000448,PossiblePage Account 0448,Hospitality,11-50,Growth,Sales Rep #9,Inbound Demo,2025-02-03,2025-02-15,9245.23,8680.52,0.0611,False,723.38,57.7,False,False,,True,True,11.0,0.5707,23,8,True,0,1,8.78,3.53,64.2,35.3,3.8,False,False,False,,21.0,Healthy
ACC-000449,PossiblePage Account 0449,Software,1-10,Growth,Sales Rep #7,Referral,2025-01-01,2025-01-28,9243.24,8535.43,0.0766,False,711.29,76.9,False,False,,True,True,20.0,0.6878,25,17,False,2,4,9.77,3.25,13.7,24.8,3.6,False,False,True,Budget cut,23.7,Healthy
ACC-000450,PossiblePage Account 0450,Healthcare,1-10,Growth,Sales Rep #1,Outbound,2025-02-17,2025-02-27,25411.85,22255.97,0.1242,False,1854.66,88.0,False,False,,True,False,38.0,0.7883,24,21,False,3,3,11.37,3.92,100.0,67.2,4.8,False,False,False,,15.2,Healthy
ACC-000451,PossiblePage Account 0451,Financial Services,11-50,Growth,Sales Rep #1,Inbound Demo,2025-01-23,2025-02-01,12107.99,10429.25,0.1386,False,869.1,35.9,True,True,Advanced integrations,False,False,,0.0,0,0,False,2,2,22.55,1.92,13.1,-39.2,2.1,False,False,False,,61.1,Risky
ACC-000452,PossiblePage Account 0452,Manufacturing,11-50,Starter,Sales Rep #10,Outbound,2025-08-14,2025-08-29,2642.14,2237.26,0.1532,False,186.44,34.8,True,True,CRM sync,False,False,,0.0,0,0,False,1,1,26.02,2.92,11.9,-56.2,1.6,False,False,False,,61.1,Risky
ACC-000453,PossiblePage Account 0453,Hospitality,51-200,Starter,Sales Rep #5,Inbound Demo,2025-05-24,2025-06-21,7142.78,6858.77,0.0398,False,571.56,82.5,False,False,,True,True,14.0,0.5758,18,12,False,0,0,6.7,3.8,93.9,65.7,4.6,False,False,False,,12.6,Healthy
ACC-000454,PossiblePage Account 0454,Retail,11-50,Growth,Sales Rep #2,Partner,2025-04-22,2025-05-20,22897.51,21049.83,0.0807,False,1754.15,58.2,False,True,Dynamic forms,True,True,12.0,0.3843,18,17,False,2,3,15.4,3.3,38.1,-18.8,2.8,False,False,False,,45.8,Watchlist
ACC-000455,PossiblePage Account 0455,Financial Services,201-1000,Starter,Sales Rep #1,Inbound Demo,2025-04-01,2025-04-09,8169.41,7469.19,0.0857,False,622.43,86.3,False,False,,True,True,20.0,0.8295,18,16,False,1,5,11.95,3.69,83.4,65.3,4.0,False,False,False,,12.5,Healthy
ACC-000456,PossiblePage Account 0456,Real Estate,1-10,Starter,Sales Rep #3,Paid Search,2025-10-24,2025-11-08,5090.76,4495.27,0.117,False,374.61,93.8,False,False,,True,True,6.0,1.0,31,12,False,0,0,12.29,4.25,86.2,74.0,4.5,False,False,False,,4.9,Healthy
ACC-000457,PossiblePage Account 0457,Software,11-50,Growth,Sales Rep #9,Inbound Demo,2025-09-26,2025-10-07,20823.91,18560.07,0.1087,False,1546.67,69.7,False,False,,True,True,15.0,0.8105,19,19,True,1,3,7.87,3.63,87.7,50.3,4.3,False,False,False,,14.6,Healthy
ACC-000458,PossiblePage Account 0458,Healthcare,11-50,Enterprise,Sales Rep #9,Outbound,2025-04-12,2025-04-23,94749.64,81087.31,0.1442,False,6757.28,65.7,False,False,,True,True,8.0,0.5606,20,5,False,0,0,,,82.4,51.8,4.1,False,False,False,,19.6,Healthy
ACC-000459,PossiblePage Account 0459,Nonprofit,51-200,Starter,Sales Rep #9,Paid Search,2025-03-20,2025-04-05,2744.32,2594.71,0.0545,False,216.23,55.8,False,False,,True,True,3.0,0.7292,19,15,False,2,3,10.76,3.53,71.8,32.5,3.7,False,False,False,,23.5,Healthy
ACC-000460,PossiblePage Account 0460,Manufacturing,11-50,Starter,Sales Rep #4,Webinar,2025-11-26,2025-12-13,7818.91,6871.98,0.1211,False,572.66,83.7,False,False,,True,True,13.0,0.9012,28,20,False,0,0,6.49,2.75,100.0,49.5,4.5,False,False,False,,7.4,Healthy
ACC-000461,PossiblePage Account 0461,Hospitality,51-200,Starter,Sales Rep #5,Webinar,2025-11-24,2025-12-19,8264.54,7603.26,0.08,False,633.61,75.8,False,False,,True,True,10.0,0.6318,11,9,False,1,2,8.61,3.8,74.0,35.3,4.4,False,False,False,,16.5,Healthy
ACC-000462,PossiblePage Account 0462,Manufacturing,11-50,Starter,Sales Rep #9,Webinar,2025-02-07,2025-03-07,6374.06,6126.96,0.0388,False,510.58,86.1,False,False,,True,True,19.0,0.9449,25,23,False,0,0,20.89,2.3,91.2,61.3,4.5,False,False,False,,9.0,Healthy
ACC-000463,PossiblePage Account 0463,Software,11-50,Growth,Sales Rep #2,Outbound,2025-03-31,2025-04-07,13100.39,10806.34,0.1751,False,900.53,26.0,True,True,Dynamic forms,True,False,33.0,0.0,0,2,False,0,2,23.56,1.48,5.2,-68.8,1.4,True,True,True,Low product fit,73.1,Risky
ACC-000464,PossiblePage Account 0464,Software,11-50,Growth,Sales Rep #2,Partner,2025-08-24,2025-09-06,19452.54,18458.46,0.0511,False,1538.2,70.5,False,False,,True,True,6.0,0.6837,20,21,False,0,0,,,85.6,48.7,4.2,False,False,False,,16.5,Healthy
ACC-000465,PossiblePage Account 0465,Education,11-50,Growth,Sales Rep #8,Outbound,2025-08-18,2025-09-01,20754.63,18677.4,0.1001,False,1556.45,83.0,False,False,,True,True,1.0,0.7657,31,18,False,1,1,10.15,4.23,95.7,77.7,4.9,False,False,False,,11.6,Healthy
ACC-000466,PossiblePage Account 0466,Financial Services,11-50,Starter,Sales Rep #3,Partner,2025-05-15,2025-06-03,6042.48,5047.08,0.1647,False,420.59,44.0,True,True,Beta checkout,True,True,28.0,0.2432,0,7,False,2,3,24.56,2.5,31.4,-22.5,2.3,False,False,False,,54.4,Watchlist
ACC-000467,PossiblePage Account 0467,Retail,51-200,Scale,Sales Rep #10,Inbound Demo,2025-10-02,2025-10-12,31625.57,28706.29,0.0923,False,2392.19,61.3,False,False,,True,True,15.0,0.652,26,9,False,2,4,6.49,3.65,63.0,30.2,3.7,False,False,False,,23.4,Healthy
ACC-000468,PossiblePage Account 0468,Financial Services,11-50,Scale,Sales Rep #8,Paid Search,2025-03-22,2025-04-02,44944.38,42669.98,0.0506,False,3555.83,68.9,False,False,,True,True,15.0,0.6546,28,17,False,3,5,10.13,3.77,83.0,31.0,4.3,False,False,False,,22.2,Healthy
ACC-000469,PossiblePage Account 0469,Software,201-1000,Starter,Sales Rep #5,Referral,2025-11-02,2025-11-14,8419.27,8328.8,0.0107,False,694.07,75.4,False,False,,True,True,11.0,0.7289,22,23,False,1,3,9.37,3.56,89.1,54.2,4.5,False,False,False,,14.6,Healthy
ACC-000470,PossiblePage Account 0470,Real Estate,51-200,Starter,Sales Rep #2,Partner,2025-09-17,2025-09-17,8848.1,7576.38,0.1437,False,631.37,71.8,False,True,Beta checkout,True,False,29.0,0.2324,14,9,False,1,1,13.13,3.63,12.5,-63.2,1.6,True,True,True,Beta feature gap,59.4,Risky
ACC-000471,PossiblePage Account 0471,Manufacturing,51-200,Starter,Sales Rep #3,Referral,2025-11-07,2025-11-20,4859.72,4633.77,0.0465,False,386.15,83.8,False,False,,True,True,16.0,0.891,28,13,False,0,0,,,81.1,43.8,4.5,False,False,False,,9.7,Healthy
ACC-000472,PossiblePage Account 0472,Nonprofit,51-200,Enterprise,Sales Rep #10,Webinar,2025-12-14,2026-01-02,94901.9,72868.68,0.2322,False,6072.39,54.8,True,True,Dynamic forms,False,False,,0.0,0,0,False,1,1,20.8,1.83,21.7,-26.2,2.3,False,False,False,,53.7,Watchlist
ACC-000473,PossiblePage Account 0473,Professional Services,201-1000,Growth,Sales Rep #7,Outbound,2025-12-16,2026-01-07,11234.97,10059.04,0.1047,False,838.25,75.3,False,False,,True,True,9.0,0.5674,12,17,True,0,2,8.25,4.34,84.6,67.8,4.6,False,False,False,,14.5,Healthy
ACC-000474,PossiblePage Account 0474,Retail,201-1000,Starter,Sales Rep #10,Inbound Demo,2025-12-13,2025-12-17,6905.72,6132.54,0.112,True,511.05,30.7,True,True,Dynamic forms,True,True,39.0,0.2044,11,4,False,1,2,21.89,2.92,26.3,-34.2,2.2,False,False,False,,55.5,Risky
ACC-000475,PossiblePage Account 0475,Software,51-200,Growth,Sales Rep #10,Outbound,2025-08-30,2025-09-22,23456.92,21062.81,0.1021,False,1755.23,90.2,False,False,,True,True,9.0,0.9903,27,20,True,0,0,,,84.7,59.0,4.5,False,False,False,,6.9,Healthy
ACC-000476,PossiblePage Account 0476,Retail,11-50,Starter,Sales Rep #1,Partner,2025-09-04,2025-09-08,7581.42,6745.34,0.1103,False,562.11,56.2,False,False,,True,True,9.0,0.4308,10,8,False,0,1,12.22,4.6,77.7,46.5,3.8,False,False,False,,23.4,Healthy
ACC-000477,PossiblePage Account 0477,Healthcare,1-10,Growth,Sales Rep #6,Webinar,2025-09-29,2025-10-28,9827.54,9577.83,0.0254,False,798.15,69.6,False,False,,True,True,9.0,0.8209,24,15,True,3,5,15.12,4.02,4.8,6.5,3.6,False,False,True,Switched vendor,26.8,Healthy
ACC-000478,PossiblePage Account 0478,Education,11-50,Scale,Sales Rep #1,Partner,2025-06-14,2025-06-18,54205.56,45404.16,0.1624,False,3783.68,30.4,True,False,,True,True,23.0,0.3949,23,8,False,0,1,12.85,2.35,48.3,-1.8,3.1,False,False,False,,32.8,Healthy
ACC-000479,PossiblePage Account 0479,Professional Services,1000+,Scale,Sales Rep #10,Partner,2025-08-15,2025-08-22,30860.53,25788.25,0.1644,False,2149.02,74.3,False,True,CRM sync,True,True,16.0,0.1524,12,11,True,0,1,12.4,2.5,14.9,-56.0,1.2,True,True,True,Beta feature gap,58.7,Risky
ACC-000480,PossiblePage Account 0480,Software,51-200,Starter,Sales Rep #7,Outbound,2025-11-30,2025-12-10,4997.18,4495.85,0.1003,False,374.65,82.7,False,False,,True,True,19.0,0.9363,26,12,False,0,0,4.14,4.0,72.8,54.5,4.0,False,False,False,,8.2,Healthy
ACC-000481,PossiblePage Account 0481,Education,1000+,Starter,Sales Rep #4,Inbound Demo,2025-10-17,2025-11-16,7866.39,7198.35,0.0849,False,599.86,80.9,False,False,,True,True,21.0,0.844,30,14,False,2,4,7.99,4.13,79.8,62.5,4.3,False,False,False,,14.1,Healthy
ACC-000482,PossiblePage Account 0482,Financial Services,51-200,Starter,Sales Rep #4,Inbound Demo,2025-03-15,2025-04-14,2507.11,2178.7,0.131,False,181.56,62.0,False,True,Advanced integrations,True,True,7.0,0.2683,1,11,False,2,3,15.05,3.08,46.0,-15.8,2.8,False,False,False,,46.4,Watchlist
ACC-000483,PossiblePage Account 0483,Software,11-50,Growth,Sales Rep #6,Webinar,2025-09-15,2025-09-21,19577.05,17658.33,0.098,False,1471.53,59.4,False,False,,True,True,10.0,0.5991,25,10,False,1,2,8.87,3.4,70.3,44.5,3.8,False,False,False,,22.1,Healthy
ACC-000484,PossiblePage Account 0484,Software,1-10,Scale,Sales Rep #10,Outbound,2025-05-22,2025-06-20,28965.53,26498.12,0.0852,False,2208.18,88.4,False,False,,True,True,20.0,1.0,35,18,False,0,0,10.36,3.35,76.4,41.5,4.3,False,False,False,,6.3,Healthy
ACC-000485,PossiblePage Account 0485,Software,51-200,Growth,Sales Rep #7,Partner,2025-12-10,2026-01-02,14820.07,12369.49,0.1654,False,1030.79,47.2,True,True,AI page builder,False,False,,0.0,0,0,False,0,1,17.23,2.58,5.9,-54.5,1.6,False,False,True,Low product fit,55.0,Risky
ACC-000486,PossiblePage Account 0486,Healthcare,11-50,Growth,Sales Rep #3,Outbound,2025-06-13,2025-07-10,15122.84,13713.15,0.0932,False,1142.76,80.0,False,False,,True,True,8.0,1.0,23,21,False,0,0,11.63,3.17,84.2,57.8,4.2,False,False,False,,8.3,Healthy
ACC-000487,PossiblePage Account 0487,Professional Services,11-50,Growth,Sales Rep #5,Referral,2025-03-09,2025-04-07,10663.39,9272.97,0.1304,False,772.75,65.4,False,False,,True,False,38.0,0.6682,17,19,True,2,4,11.09,4.2,69.6,36.7,3.7,False,False,False,,22.8,Healthy
ACC-000488,PossiblePage Account 0488,Financial Services,201-1000,Starter,Sales Rep #10,Inbound Demo,2025-07-14,2025-08-09,7570.35,7119.88,0.0595,False,593.32,63.2,False,False,,True,True,18.0,0.6093,16,4,False,2,3,9.19,4.2,76.9,45.0,4.2,False,False,False,,22.1,Healthy
ACC-000489,PossiblePage Account 0489,Retail,1-10,Starter,Sales Rep #1,Referral,2025-06-19,2025-07-17,7065.15,6474.15,0.0837,False,539.51,59.5,False,False,,True,True,5.0,0.6118,20,18,False,1,2,8.93,4.33,59.2,32.3,3.6,False,False,False,,23.1,Healthy
ACC-000490,PossiblePage Account 0490,Nonprofit,1000+,Starter,Sales Rep #8,Partner,2025-09-13,2025-09-28,7821.96,6891.87,0.1189,False,574.32,96.3,False,False,,True,False,36.0,0.9291,20,15,False,2,2,8.14,3.17,92.6,58.7,4.5,False,False,False,,9.2,Healthy
ACC-000491,PossiblePage Account 0491,Financial Services,51-200,Scale,Sales Rep #3,Paid Search,2025-12-15,2025-12-25,29774.71,26232.85,0.119,False,2186.07,25.4,True,False,,False,False,,0.0,0,0,False,0,2,18.46,2.92,5.9,-55.8,1.5,False,False,False,,47.9,Watchlist
ACC-000492,PossiblePage Account 0492,Software,51-200,Growth,Sales Rep #1,Outbound,2025-05-08,2025-05-26,15700.11,13541.22,0.1375,False,1128.43,75.0,False,False,,True,True,1.0,0.7745,18,11,False,1,2,9.04,4.65,83.0,60.7,4.4,False,False,False,,14.1,Healthy
ACC-000493,PossiblePage Account 0493,Professional Services,1000+,Starter,Sales Rep #5,Paid Search,2025-11-10,2025-11-26,8088.18,7043.36,0.1292,False,586.95,91.9,False,True,Advanced integrations,False,False,,0.0,0,0,False,0,1,23.23,3.88,49.9,0.2,2.6,False,False,False,,42.0,Watchlist
ACC-000494,PossiblePage Account 0494,Professional Services,201-1000,Scale,Sales Rep #3,Inbound Demo,2025-08-24,2025-08-27,48515.25,42531.93,0.1233,False,3544.33,80.0,False,False,,True,True,7.0,0.4867,16,13,True,0,1,22.78,3.8,14.1,-69.7,1.5,False,True,True,Budget cut,41.5,Watchlist
ACC-000495,PossiblePage Account 0495,Real Estate,1000+,Growth,Sales Rep #9,Paid Search,2025-01-20,2025-02-08,18273.19,16202.53,0.1133,False,1350.21,33.4,True,False,,True,False,29.0,0.4937,5,5,False,1,3,21.59,3.0,40.9,-15.2,2.4,False,False,False,,36.8,Watchlist
ACC-000496,PossiblePage Account 0496,Professional Services,11-50,Starter,Sales Rep #6,Inbound Demo,2025-05-31,2025-06-09,7544.5,6791.38,0.0998,False,565.95,59.5,False,False,,True,True,17.0,0.3985,8,5,False,0,1,4.82,4.13,67.1,-0.5,3.6,False,False,False,,23.0,Healthy
ACC-000497,PossiblePage Account 0497,Nonprofit,11-50,Scale,Sales Rep #7,Referral,2025-10-29,2025-11-16,61165.24,51033.81,0.1656,False,4252.82,50.5,True,True,AI page builder,True,True,25.0,0.3801,31,12,False,2,3,30.23,1.93,39.9,-25.0,2.8,False,False,False,,50.2,Watchlist
ACC-000498,PossiblePage Account 0498,Hospitality,201-1000,Starter,Sales Rep #1,Outbound,2025-12-06,2025-12-27,7987.3,7588.7,0.0499,False,632.39,79.9,False,False,,True,True,13.0,0.9327,38,15,False,1,4,10.36,3.7,81.6,61.3,4.2,False,False,False,,11.4,Healthy
ACC-000499,PossiblePage Account 0499,Real Estate,1-10,Growth,Sales Rep #7,Paid Search,2025-03-27,2025-03-29,20923.02,16891.36,0.1927,False,1407.61,53.6,True,True,Beta checkout,True,True,25.0,0.2316,15,11,True,0,1,25.14,2.36,36.8,-16.0,2.4,False,False,False,,47.7,Watchlist
ACC-000500,PossiblePage Account 0500,Retail,51-200,Growth,Sales Rep #7,Referral,2025-04-05,2025-04-13,9511.31,8137.57,0.1444,False,678.13,55.4,False,False,,True,True,4.0,0.3944,6,9,True,0,0,,,80.1,34.0,3.7,False,False,False,,25.4,Healthy
ACC-000501,PossiblePage Account 0501,Retail,11-50,Growth,Sales Rep #8,Webinar,2025-11-19,2025-11-29,12175.61,11905.22,0.0222,False,992.1,57.8,False,False,,True,True,17.0,0.5998,22,11,True,0,1,4.27,4.65,71.2,44.8,4.0,False,False,False,,18.7,Healthy
ACC-000502,PossiblePage Account 0502,Professional Services,11-50,Starter,Sales Rep #1,Inbound Demo,2025-03-31,2025-04-08,6273.57,6041.33,0.037,False,503.44,70.4,False,False,,True,True,15.0,0.6353,16,7,False,0,3,8.67,3.9,77.6,48.5,4.1,False,False,False,,15.8,Healthy
ACC-000503,PossiblePage Account 0503,Retail,51-200,Growth,Sales Rep #7,Referral,2025-07-21,2025-08-11,9235.04,8421.67,0.0881,False,701.81,90.3,False,False,,True,True,17.0,0.856,33,19,True,1,4,9.47,4.19,92.4,78.8,4.6,False,False,False,,9.3,Healthy
ACC-000504,PossiblePage Account 0504,Software,11-50,Starter,Sales Rep #3,Inbound Demo,2025-02-25,2025-03-04,7953.31,6998.53,0.12,False,583.21,77.6,False,True,Dynamic forms,True,False,46.0,0.6559,21,15,False,1,1,10.27,2.85,37.5,6.8,2.7,False,False,False,,34.6,Healthy
ACC-000505,PossiblePage Account 0505,Software,51-200,Starter,Sales Rep #1,Partner,2025-05-13,2025-05-30,4816.18,4000.55,0.1694,False,333.38,50.9,True,False,,False,False,,0.0,0,0,False,2,3,17.86,2.67,26.8,-17.0,2.3,False,False,False,,43.9,Watchlist
ACC-000506,PossiblePage Account 0506,Education,1-10,Starter,Sales Rep #10,Partner,2025-10-17,2025-11-11,7063.37,6394.24,0.0947,False,532.85,94.6,False,False,,True,True,14.0,0.8198,16,10,False,1,2,12.5,4.0,89.0,66.0,4.8,False,False,False,,9.1,Healthy
ACC-000507,PossiblePage Account 0507,Financial Services,11-50,Starter,Sales Rep #10,Paid Search,2025-03-04,2025-03-15,7486.71,6195.77,0.1724,False,516.31,69.7,False,True,Beta checkout,True,False,37.0,0.1925,0,8,False,1,2,18.18,3.52,35.5,-13.8,2.1,False,False,False,,46.8,Watchlist
ACC-000508,PossiblePage Account 0508,Financial Services,51-200,Starter,Sales Rep #2,Inbound Demo,2025-03-21,2025-03-21,5782.62,5782.62,0.0,False,481.88,69.9,False,False,,True,True,22.0,0.8035,31,11,False,2,2,14.53,3.7,73.2,36.5,3.5,False,False,False,,20.7,Healthy
ACC-000509,PossiblePage Account 0509,Healthcare,51-200,Starter,Sales Rep #4,Paid Search,2025-10-06,2025-10-06,3030.19,2468.55,0.1853,False,205.71,32.3,True,False,,True,True,22.0,0.2321,0,10,False,0,1,13.15,3.73,51.9,7.2,3.2,False,False,False,,34.6,Healthy
ACC-000510,PossiblePage Account 0510,Software,1-10,Starter,Sales Rep #10,Paid Search,2025-11-06,2025-12-01,4402.41,4046.95,0.0807,False,337.25,71.6,False,False,,True,True,10.0,0.7768,30,11,False,2,3,8.99,3.97,78.0,45.2,4.4,False,False,False,,17.1,Healthy
ACC-000511,PossiblePage Account 0511,Software,51-200,Starter,Sales Rep #5,Inbound Demo,2025-02-20,2025-03-12,7723.36,6777.26,0.1225,False,564.77,85.4,False,False,,True,True,12.0,0.8056,29,19,False,1,3,10.65,4.28,86.1,69.7,4.4,False,False,False,,11.9,Healthy
ACC-000512,PossiblePage Account 0512,Professional Services,51-200,Growth,Sales Rep #9,Inbound Demo,2025-07-02,2025-07-02,25170.87,21321.43,0.1529,False,1776.79,73.3,False,False,,True,True,13.0,0.6576,21,11,True,0,2,9.48,4.47,86.0,49.5,4.3,False,False,False,,14.4,Healthy
ACC-000513,PossiblePage Account 0513,Professional Services,201-1000,Starter,Sales Rep #5,Paid Search,2025-03-23,2025-03-24,3419.16,3152.71,0.0779,False,262.73,86.8,False,False,,True,True,14.0,1.0,25,16,False,1,3,11.86,4.9,90.4,51.7,4.6,False,False,False,,8.2,Healthy
ACC-000514,PossiblePage Account 0514,Professional Services,1-10,Scale,Sales Rep #9,Outbound,2025-08-14,2025-08-22,51307.51,47818.98,0.068,False,3984.92,78.1,False,True,Beta checkout,True,True,23.0,0.4469,25,15,False,0,1,15.89,4.35,64.5,28.2,3.9,False,False,False,,32.0,Healthy
ACC-000515,PossiblePage Account 0515,Financial Services,11-50,Starter,Sales Rep #3,Outbound,2025-09-18,2025-10-18,2954.09,2413.11,0.1831,False,201.09,95.4,False,True,CRM sync,False,False,,0.0,0,0,False,1,2,10.47,3.36,51.2,17.2,3.3,False,False,False,,39.3,Watchlist
ACC-000516,PossiblePage Account 0516,Hospitality,51-200,Growth,Sales Rep #8,Outbound,2025-03-21,2025-04-08,18946.54,16876.4,0.1093,False,1406.37,61.8,False,False,,True,True,18.0,0.4132,14,10,False,3,5,7.01,3.63,70.3,49.2,3.9,False,False,False,,28.5,Healthy
ACC-000517,PossiblePage Account 0517,Financial Services,11-50,Starter,Sales Rep #5,Partner,2025-09-11,2025-10-06,2693.17,2426.99,0.0988,False,202.25,62.6,False,False,,True,True,1.0,0.5849,18,18,False,1,1,9.08,4.9,74.7,23.0,3.9,False,False,False,,21.2,Healthy
ACC-000518,PossiblePage Account 0518,Education,1-10,Scale,Sales Rep #10,Webinar,2025-01-18,2025-01-19,39117.48,34299.53,0.1232,False,2858.29,65.4,False,False,,True,True,9.0,0.6422,29,11,True,0,0,,,67.9,8.7,3.6,False,False,False,,20.4,Healthy
ACC-000519,PossiblePage Account 0519,Nonprofit,1-10,Starter,Sales Rep #6,Inbound Demo,2025-04-17,2025-05-09,4596.51,4149.22,0.0973,False,345.77,73.3,False,True,Dynamic forms,True,True,26.0,0.4352,15,9,False,2,4,14.12,3.52,42.7,0.7,2.6,False,False,False,,42.0,Watchlist
ACC-000520,PossiblePage Account 0520,Software,51-200,Starter,Sales Rep #9,Webinar,2025-03-13,2025-04-01,5087.53,4424.25,0.1304,False,368.69,32.4,True,True,AI page builder,True,False,47.0,0.2119,7,0,False,1,1,24.18,1.32,23.5,-28.8,2.5,False,False,False,Too many support issues,54.9,Watchlist
ACC-000521,PossiblePage Account 0521,Education,201-1000,Starter,Sales Rep #10,Webinar,2025-09-27,2025-10-17,7027.21,6443.27,0.0831,True,536.94,88.6,False,False,,True,True,21.0,0.9853,29,16,False,0,2,13.04,3.95,71.1,45.0,4.1,False,False,False,,7.9,Healthy
ACC-000522,PossiblePage Account 0522,Manufacturing,1-10,Starter,Sales Rep #7,Outbound,2025-04-01,2025-04-27,3653.06,3079.5,0.157,False,256.62,33.2,True,False,,True,True,23.0,0.0829,0,1,False,1,4,20.18,3.14,46.6,-1.0,3.1,False,False,False,,41.0,Watchlist
ACC-000523,PossiblePage Account 0523,Real Estate,11-50,Starter,Sales Rep #7,Referral,2025-08-18,2025-08-19,6289.57,5641.52,0.103,False,470.13,83.0,False,False,,True,True,7.0,0.9011,31,19,False,1,3,9.34,3.91,70.4,43.7,4.1,False,False,False,,11.9,Healthy
ACC-000524,PossiblePage Account 0524,Nonprofit,1000+,Starter,Sales Rep #6,Inbound Demo,2025-04-10,2025-05-07,3224.22,3055.36,0.0524,False,254.61,70.1,False,False,,True,True,9.0,0.7646,16,17,False,0,0,,,82.0,57.8,4.7,False,False,False,,14.0,Healthy
ACC-000525,PossiblePage Account 0525,Professional Services,11-50,Growth,Sales Rep #3,Paid Search,2025-12-27,2026-01-12,9535.03,9145.86,0.0408,False,762.16,92.5,False,False,,True,False,14.0,0.897,27,18,False,2,3,6.9,3.85,79.9,48.8,4.4,False,False,False,,10.5,Healthy
ACC-000526,PossiblePage Account 0526,Software,11-50,Scale,Sales Rep #7,Paid Search,2025-03-07,2025-03-14,30970.05,29370.64,0.0516,False,2447.55,59.7,False,False,,True,True,18.0,0.239,2,6,True,0,1,13.8,3.17,4.9,-71.0,1.1,True,True,True,Switched vendor,49.4,Watchlist
ACC-000527,PossiblePage Account 0527,Software,1-10,Scale,Sales Rep #9,Referral,2025-12-14,2026-01-02,50080.54,44911.04,0.1032,False,3742.59,76.8,False,False,,True,True,9.0,0.5973,29,6,True,0,0,,,95.9,58.0,4.5,False,False,False,,15.8,Healthy
ACC-000528,PossiblePage Account 0528,Real Estate,1-10,Starter,Sales Rep #9,Inbound Demo,2025-02-13,2025-02-14,4064.48,3765.83,0.0735,False,313.82,59.0,False,False,,True,True,13.0,0.68,22,12,False,0,0,8.79,3.2,74.2,45.0,3.9,False,False,False,,18.1,Healthy
ACC-000529,PossiblePage Account 0529,Manufacturing,11-50,Scale,Sales Rep #9,Inbound Demo,2025-08-04,2025-07-28,44996.92,37630.9,0.1637,True,3135.91,55.4,False,True,AI page builder,True,True,21.0,0.2786,17,4,False,1,3,14.35,4.15,35.6,-27.2,2.4,False,False,False,,46.8,Watchlist
